system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,id,mean,month,pentad,year,.geo,system:time_start,date
20231206_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,61.02634640363306,12.0,2.0,2023,null,1701820800000,2023-12-06
20231206_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,10.137924926235202,12.0,2.0,2023,null,1701820800000,2023-12-06
20231211_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,22.395115143021723,12.0,3.0,2023,null,1702252800000,2023-12-11
20231211_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,26.505082452484444,12.0,3.0,2023,null,1702252800000,2023-12-11
20231216_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,8.466542235231087,12.0,4.0,2023,null,1702684800000,2023-12-16
20231216_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,3.555119318487756,12.0,4.0,2023,null,1702684800000,2023-12-16
20231221_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,22.430412764954408,12.0,5.0,2023,null,1703116800000,2023-12-21
20231221_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,9.482761387633609,12.0,5.0,2023,null,1703116800000,2023-12-21
20231226_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,6.642650869157578,12.0,6.0,2023,null,1703548800000,2023-12-26
20231226_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,7.178831687148328,12.0,6.0,2023,null,1703548800000,2023-12-26
